,SourceFile,ExifTool:ExifToolVersion,File:FileName,File:Directory,File:FileSize,File:FileModifyDate,File:FileAccessDate,File:FileInodeChangeDate,File:FilePermissions,File:FileType,File:FileTypeExtension,File:MIMEType,QuickTime:MajorBrand,QuickTime:MinorVersion,QuickTime:CompatibleBrands,QuickTime:MediaDataSize,QuickTime:MediaDataOffset,QuickTime:MovieHeaderVersion,QuickTime:CreateDate,QuickTime:ModifyDate,QuickTime:TimeScale,QuickTime:Duration,QuickTime:PreferredRate,QuickTime:PreferredVolume,QuickTime:PreviewTime,QuickTime:PreviewDuration,QuickTime:PosterTime,QuickTime:SelectionTime,QuickTime:SelectionDuration,QuickTime:CurrentTime,QuickTime:NextTrackID,QuickTime:TrackHeaderVersion,QuickTime:TrackCreateDate,QuickTime:TrackModifyDate,QuickTime:TrackID,QuickTime:TrackDuration,QuickTime:TrackLayer,QuickTime:TrackVolume,QuickTime:ImageWidth,QuickTime:ImageHeight,QuickTime:CleanApertureDimensions,QuickTime:ProductionApertureDimensions,QuickTime:EncodedPixelsDimensions,QuickTime:GraphicsMode,QuickTime:OpColor,QuickTime:CompressorID,QuickTime:SourceImageWidth,QuickTime:SourceImageHeight,QuickTime:XResolution,QuickTime:YResolution,QuickTime:CompressorName,QuickTime:BitDepth,QuickTime:VideoFrameRate,QuickTime:CameraIdentifier,QuickTime:FrameReadoutTime,QuickTime:MatrixStructure,QuickTime:MediaHeaderVersion,QuickTime:MediaCreateDate,QuickTime:MediaModifyDate,QuickTime:MediaTimeScale,QuickTime:MediaDuration,QuickTime:MediaLanguageCode,QuickTime:Balance,QuickTime:HandlerClass,QuickTime:HandlerVendorID,QuickTime:HandlerDescription,QuickTime:AudioFormat,QuickTime:AudioBitsPerSample,QuickTime:AudioSampleRate,QuickTime:LayoutFlags,QuickTime:AudioChannels,QuickTime:PurchaseFileFormat,QuickTime:HandlerType,Composite:ImageSize,Composite:Megapixels,Composite:AvgBitrate,Composite:Rotation,QuickTime:Artwork,File:ExifByteOrder,File:ImageWidth,File:ImageHeight,File:EncodingProcess,File:BitsPerSample,File:ColorComponents,File:YCbCrSubSampling,EXIF:Make,EXIF:Model,EXIF:Orientation,EXIF:XResolution,EXIF:YResolution,EXIF:ResolutionUnit,EXIF:Software,EXIF:ModifyDate,EXIF:YCbCrPositioning,EXIF:ExposureTime,EXIF:FNumber,EXIF:ExposureProgram,EXIF:ISO,EXIF:ExifVersion,EXIF:DateTimeOriginal,EXIF:CreateDate,EXIF:ComponentsConfiguration,EXIF:ShutterSpeedValue,EXIF:ApertureValue,EXIF:BrightnessValue,EXIF:MeteringMode,EXIF:Flash,EXIF:FocalLength,EXIF:FlashpixVersion,EXIF:ColorSpace,EXIF:ExifImageWidth,EXIF:ExifImageHeight,EXIF:SensingMethod,EXIF:CustomRendered,EXIF:ExposureMode,EXIF:WhiteBalance,EXIF:FocalLengthIn35mmFormat,EXIF:SceneCaptureType,EXIF:GPSLatitudeRef,EXIF:GPSLatitude,EXIF:GPSLongitudeRef,EXIF:GPSLongitude,EXIF:GPSAltitudeRef,EXIF:GPSAltitude,EXIF:GPSTimeStamp,EXIF:GPSImgDirectionRef,EXIF:GPSImgDirection,EXIF:Compression,EXIF:ThumbnailOffset,EXIF:ThumbnailLength,EXIF:ThumbnailImage,XMP:XMPToolkit,XMP:CropX,XMP:CropY,XMP:CropW,XMP:CropH,XMP:AffineA,XMP:AffineB,XMP:AffineC,XMP:AffineD,XMP:AffineX,XMP:AffineY,XMP:CropAngle,XMP:CropTop,XMP:CropBottom,XMP:CropLeft,XMP:CropRight,XMP:HasCrop,XMP:AlreadyApplied,Composite:Aperture,Composite:ScaleFactor35efl,Composite:ShutterSpeed,Composite:GPSAltitude,Composite:GPSLatitude,Composite:GPSLongitude,Composite:CircleOfConfusion,Composite:FOV,Composite:FocalLength35efl,Composite:GPSPosition,Composite:HyperfocalDistance,Composite:LightValue,EXIF:SubjectArea,File:CurrentIPTCDigest,EXIF:ImageUniqueID,EXIF:GPSVersionID,XMP:ModifyDate,XMP:Subject,IPTC:EnvelopeRecordVersion,IPTC:CodedCharacterSet,IPTC:ApplicationRecordVersion,IPTC:Keywords,Photoshop:IPTCDigest,XMP:RegionAppliedToDimensionsW,XMP:RegionAppliedToDimensionsH,XMP:RegionAppliedToDimensionsUnit,XMP:RegionType,XMP:RegionExtensionsTimeStamp,XMP:RegionExtensionsFaceID,XMP:RegionExtensionsConfidenceLevel,XMP:RegionExtensionsAngleInfoYaw,XMP:RegionExtensionsAngleInfoRoll,XMP:RegionAreaY,XMP:RegionAreaW,XMP:RegionAreaUnit,XMP:RegionAreaX,XMP:RegionAreaH,EXIF:UniqueCameraModel,EXIF:GPSDateStamp,XMP:CreatorTool,XMP:MetadataDate,XMP:Format,XMP:DocumentID,XMP:OriginalDocumentID,XMP:InstanceID,XMP:RawFileName,XMP:PhotographicSensitivity,XMP:HistoryAction,XMP:HistoryInstanceID,XMP:HistoryWhen,XMP:HistorySoftwareAgent,XMP:HistoryChanged,XMP:RegionRotation,Composite:GPSDateTime,XMP:HierarchicalSubject,XMP:CreateDate,XMP:DateCreated,IPTC:DateCreated,IPTC:TimeCreated,Composite:DateTimeCreated,XMP:RegionName,XMP:Curve0x,XMP:Curve0y,XMP:Curve1x,XMP:Curve1y,XMP:Curve2x,XMP:Curve2y,XMP:Curve3x,XMP:Curve3y,XMP:Curve4x,XMP:Curve4y,XMP:Shadows,XMP:Highlights,XMP:Vibrance,XMP:ToneCurve,XMP:ToneCurveName,XMP:FillLight,XMP:CropConstrainToWarp,EXIF:DigitalZoomRatio,JFIF:JFIFVersion,JFIF:ResolutionUnit,JFIF:XResolution,JFIF:YResolution,EXIF:Padding,XMP:About,ExifTool:Warning,EXIF:XPKeywords,XMP:Rating,XMP:LastKeywordXMP,EXIF:ImageDescription,QuickTime:Model-rus,QuickTime:SoftwareVersion-rus,QuickTime:ContentCreateDate-rus,QuickTime:GPSCoordinates-rus,QuickTime:Make-rus,QuickTime:Make-rus-RU,QuickTime:CreationDate-rus-RU,QuickTime:GPSCoordinates-rus-RU,QuickTime:Software-rus-RU,QuickTime:Model-rus-RU,QuickTime:Model,QuickTime:SoftwareVersion,QuickTime:ContentCreateDate,QuickTime:GPSCoordinates,QuickTime:Make,QuickTime:CreationDate,QuickTime:Software,Composite:GPSAltitudeRef,PNG:ImageWidth,PNG:ImageHeight,PNG:BitDepth,PNG:ColorType,PNG:Compression,PNG:Filter,PNG:Interlace,PNG:SRGBRendering,PNG:Gamma,PNG:PixelsPerUnitX,PNG:PixelsPerUnitY,PNG:PixelUnits,PNG:WhitePointX,PNG:WhitePointY,PNG:RedX,PNG:RedY,PNG:GreenX,PNG:GreenY,PNG:BlueX,PNG:BlueY
10,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0508.mov,12.44,IMG_0508.mov,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,4397893,2013:05:10 13:06:34+02:00,2023:05:08 01:21:16+02:00,2023:05:08 01:21:16+02:00,100755,MOV,MOV,video/quicktime,qt  ,0.0.0,['qt  '],4395427.0,36.0,0.0,2013:05:10 11:06:31,2013:05:10 11:06:34,600.0,2.76666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2013:05:10 11:06:31,2013:05:10 11:06:34,1.0,2.76166666666667,0.0,1.0,1280.0,720.0,1280 720,1280 720,1280 720,64.0,32768 32768 32768,avc1,1280.0,720.0,72.0,72.0,H.264,24.0,30.0,,,1 0 0 0 1 0 0 0 1,0.0,2013:05:10 11:06:31,2013:05:10 11:06:34,600.0,2.76666666666667,und,0.0,dhlr,appl,Core Media Data Handler,mp4a,16.0,44100.0,101.0,2.0,mp4a,alis,1280 720,0.9216,12709668.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0571.mov,12.44,IMG_0571.mov,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,2179755,2013:06:03 19:24:02+02:00,2023:05:08 01:21:16+02:00,2023:05:08 01:21:16+02:00,100755,MOV,MOV,video/quicktime,qt  ,0.0.0,['qt  '],2177827.0,36.0,0.0,2013:06:03 17:24:01,2013:06:03 17:24:02,600.0,1.25166666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2013:06:03 17:24:01,2013:06:03 17:24:02,1.0,1.25166666666667,0.0,1.0,1280.0,720.0,1280 720,1280 720,1280 720,64.0,32768 32768 32768,avc1,1280.0,720.0,72.0,72.0,H.264,24.0,30.0,,,1 0 0 0 1 0 0 0 1,0.0,2013:06:03 17:24:01,2013:06:03 17:24:02,600.0,1.23333333333333,und,0.0,dhlr,appl,Core Media Data Handler,mp4a,16.0,44100.0,101.0,2.0,mp4a,alis,1280 720,0.9216,13919533.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0572.mov,12.44,IMG_0572.mov,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,3917635,2013:06:03 19:25:55+02:00,2023:05:08 01:21:16+02:00,2023:05:08 01:21:16+02:00,100755,MOV,MOV,video/quicktime,qt  ,0.0.0,['qt  '],3914570.0,36.0,0.0,2013:06:03 17:25:51,2013:06:03 17:25:55,600.0,4.47166666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2013:06:03 17:25:51,2013:06:03 17:25:55,1.0,4.47166666666667,0.0,1.0,1280.0,720.0,1280 720,1280 720,1280 720,64.0,32768 32768 32768,avc1,1280.0,720.0,72.0,72.0,H.264,24.0,30.0,,,1 0 0 0 1 0 0 0 1,0.0,2013:06:03 17:25:51,2013:06:03 17:25:55,600.0,4.46666666666667,und,0.0,dhlr,appl,Core Media Data Handler,mp4a,16.0,44100.0,101.0,2.0,mp4a,alis,1280 720,0.9216,7003331.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0573.mov,12.44,IMG_0573.mov,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,1541711,2013:06:03 19:27:04+02:00,2023:05:08 01:21:16+02:00,2023:05:08 01:21:16+02:00,100755,MOV,MOV,video/quicktime,qt  ,0.0.0,['qt  '],1539478.0,36.0,0.0,2013:06:03 17:27:02,2013:06:03 17:27:04,600.0,2.16666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2013:06:03 17:27:02,2013:06:03 17:27:04,1.0,2.16666666666667,0.0,1.0,1280.0,720.0,1280 720,1280 720,1280 720,64.0,32768 32768 32768,avc1,1280.0,720.0,72.0,72.0,H.264,24.0,30.0,,,1 0 0 0 1 0 0 0 1,0.0,2013:06:03 17:27:02,2013:06:03 17:27:04,600.0,2.06666666666667,und,0.0,dhlr,appl,Core Media Data Handler,mp4a,16.0,44100.0,101.0,2.0,mp4a,alis,1280 720,0.9216,5684226.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0713.mov,12.44,IMG_0713.mov,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,7765563,2013:07:01 20:09:50+02:00,2023:05:08 01:21:16+02:00,2023:05:08 01:21:16+02:00,100755,MOV,MOV,video/quicktime,qt  ,0.0.0,['qt  '],7761765.0,36.0,0.0,2013:07:01 19:09:44,2013:07:01 19:09:50,600.0,6.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2013:07:01 19:09:44,2013:07:01 19:09:50,1.0,6.48333333333333,0.0,1.0,720.0,1280.0,720 1280,720 1280,720 1280,64.0,32768 32768 32768,avc1,720.0,1280.0,72.0,72.0,H.264,24.0,30.0,,,1 0 0 0 1 0 0 0 1,0.0,2013:07:01 19:09:44,2013:07:01 19:09:50,600.0,6.5,und,0.0,dhlr,appl,Core Media Data Handler,mp4a,16.0,44100.0,101.0,2.0,mp4a,alis,720 1280,0.9216,9552942.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0714.mov,12.44,IMG_0714.mov,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,2178875,2013:07:01 20:16:19+02:00,2023:05:08 01:21:16+02:00,2023:05:08 01:21:16+02:00,100755,MOV,MOV,video/quicktime,qt  ,0.0.0,['qt  '],2175096.0,3779.0,0.0,2013:07:01 19:16:17,2013:07:01 19:16:18,600.0,6.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2013:07:01 19:16:17,2013:07:01 19:16:18,1.0,6.48333333333333,0.0,1.0,640.0,360.0,640 360,640 360,640 360,64.0,32768 32768 32768,avc1,640.0,360.0,72.0,72.0,H.264,24.0,30.0,,,1 0 0 0 1 0 0 0 1,0.0,2013:07:01 19:16:17,2013:07:01 19:16:18,600.0,6.5,und,0.0,dhlr,appl,Core Media Data Handler,mp4a,16.0,44100.0,101.0,2.0,mp4a,alis,640 360,0.2304,2677041.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0730.mov,12.44,IMG_0730.mov,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,1853564,2013:07:04 13:46:51+02:00,2023:05:08 01:21:16+02:00,2023:05:08 01:21:16+02:00,100755,MOV,MOV,video/quicktime,qt  ,0.0.0,['qt  '],1850553.0,3011.0,0.0,2013:07:04 12:46:50,2013:07:04 12:46:51,600.0,4.36666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2013:07:04 12:46:50,2013:07:04 12:46:51,1.0,4.34,0.0,1.0,640.0,360.0,640 360,640 360,640 360,64.0,32768 32768 32768,avc1,640.0,360.0,72.0,72.0,H.264,24.0,30.0,,,1 0 0 0 1 0 0 0 1,0.0,2013:07:04 12:46:50,2013:07:04 12:46:51,600.0,4.36666666666667,und,0.0,dhlr,appl,Core Media Data Handler,mp4a,16.0,44100.0,101.0,2.0,mp4a,alis,640 360,0.2304,3390326.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0731.mov,12.44,IMG_0731.mov,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,2852928,2013:07:04 13:57:13+02:00,2023:05:08 01:21:16+02:00,2023:05:08 01:21:16+02:00,100755,MOV,MOV,video/quicktime,qt  ,0.0.0,['qt  '],2849228.0,3700.0,0.0,2013:07:04 12:57:11,2013:07:04 12:57:12,600.0,6.26666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2013:07:04 12:57:11,2013:07:04 12:57:12,1.0,6.24,0.0,1.0,640.0,360.0,640 360,640 360,640 360,64.0,32768 32768 32768,avc1,640.0,360.0,72.0,72.0,H.264,24.0,30.0,,,1 0 0 0 1 0 0 0 1,0.0,2013:07:04 12:57:11,2013:07:04 12:57:12,600.0,6.26666666666667,und,0.0,dhlr,appl,Core Media Data Handler,mp4a,16.0,44100.0,101.0,2.0,mp4a,alis,640 360,0.2304,3637312.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0742.mov,12.44,IMG_0742.mov,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,1983786,2013:07:05 12:11:26+02:00,2023:05:08 01:21:16+02:00,2023:05:08 01:21:16+02:00,100755,MOV,MOV,video/quicktime,qt  ,0.0.0,['qt  '],1980436.0,3350.0,0.0,2013:07:05 11:11:25,2013:07:05 11:11:26,600.0,5.26666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2013:07:05 11:11:25,2013:07:05 11:11:26,1.0,5.25666666666667,0.0,1.0,640.0,360.0,640 360,640 360,640 360,64.0,32768 32768 32768,avc1,640.0,360.0,72.0,72.0,H.264,24.0,30.0,,,1 0 0 0 1 0 0 0 1,0.0,2013:07:05 11:11:25,2013:07:05 11:11:26,600.0,5.26666666666667,und,0.0,dhlr,appl,Core Media Data Handler,mp4a,16.0,44100.0,101.0,2.0,mp4a,alis,640 360,0.2304,3008257.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0743.mov,12.44,IMG_0743.mov,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,1127659,2013:07:05 12:16:59+02:00,2023:05:08 01:21:16+02:00,2023:05:08 01:21:16+02:00,100755,MOV,MOV,video/quicktime,qt  ,0.0.0,['qt  '],1125782.0,36.0,0.0,2013:07:05 11:16:58,2013:07:05 11:16:59,600.0,1.13333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2013:07:05 11:16:58,2013:07:05 11:16:59,1.0,1.12166666666667,0.0,1.0,1280.0,720.0,1280 720,1280 720,1280 720,64.0,32768 32768 32768,avc1,1280.0,720.0,72.0,72.0,H.264,24.0,30.0,,,1 0 0 0 1 0 0 0 1,0.0,2013:07:05 11:16:58,2013:07:05 11:16:59,600.0,1.13333333333333,und,0.0,dhlr,appl,Core Media Data Handler,mp4a,16.0,44100.0,101.0,2.0,mp4a,alis,1280 720,0.9216,7946696.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0744.mov,12.44,IMG_0744.mov,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,1747316,2013:07:05 12:23:58+02:00,2023:05:08 01:21:16+02:00,2023:05:08 01:21:16+02:00,100755,MOV,MOV,video/quicktime,qt  ,0.0.0,['qt  '],1743957.0,3359.0,0.0,2013:07:05 11:23:56,2013:07:05 11:23:58,600.0,5.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2013:07:05 11:23:56,2013:07:05 11:23:58,1.0,5.29,0.0,1.0,640.0,360.0,640 360,640 360,640 360,64.0,32768 32768 32768,avc1,640.0,360.0,72.0,72.0,H.264,24.0,30.0,,,1 0 0 0 1 0 0 0 1,0.0,2013:07:05 11:23:56,2013:07:05 11:23:58,600.0,5.3,und,0.0,dhlr,appl,Core Media Data Handler,mp4a,16.0,44100.0,101.0,2.0,mp4a,alis,640 360,0.2304,2632388.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0767.mov,12.44,IMG_0767.mov,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,4986942,2013:07:06 17:14:20+02:00,2023:05:08 01:21:16+02:00,2023:05:08 01:21:16+02:00,100755,MOV,MOV,video/quicktime,qt  ,0.0.0,['qt  '],4981650.0,5292.0,0.0,2013:07:06 16:14:17,2013:07:06 16:14:19,600.0,10.6666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2013:07:06 16:14:17,2013:07:06 16:14:19,1.0,10.6366666666667,0.0,1.0,640.0,360.0,640 360,640 360,640 360,64.0,32768 32768 32768,avc1,640.0,360.0,72.0,72.0,H.264,24.0,30.0,,,1 0 0 0 1 0 0 0 1,0.0,2013:07:06 16:14:17,2013:07:06 16:14:19,600.0,10.6666666666667,und,0.0,dhlr,appl,Core Media Data Handler,mp4a,16.0,44100.0,101.0,2.0,mp4a,alis,640 360,0.2304,3736238.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0768.mov,12.44,IMG_0768.mov,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,846901,2013:07:06 21:20:16+02:00,2023:05:08 01:21:16+02:00,2023:05:08 01:21:16+02:00,100755,MOV,MOV,video/quicktime,qt  ,0.0.0,['qt  '],844778.0,2123.0,0.0,2013:07:06 20:20:16,2013:07:06 20:20:16,600.0,1.96666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2013:07:06 20:20:16,2013:07:06 20:20:16,1.0,1.92,0.0,1.0,640.0,360.0,640 360,640 360,640 360,64.0,32768 32768 32768,avc1,640.0,360.0,72.0,72.0,H.264,24.0,30.0,,,1 0 0 0 1 0 0 0 1,0.0,2013:07:06 20:20:16,2013:07:06 20:20:16,600.0,1.96666666666667,und,0.0,dhlr,appl,Core Media Data Handler,mp4a,16.0,44100.0,101.0,2.0,mp4a,alis,640 360,0.2304,3436385.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0/IMG_0775.mov,12.44,IMG_0775.mov,/Volumes/baz2tb/Baz/Pictures/Other/__iPhone Sergey/img0,75569549,2013:07:07 16:51:32+02:00,2023:05:08 01:21:16+02:00,2023:05:08 01:21:16+02:00,100755,MOV,MOV,video/quicktime,qt  ,0.0.0,['qt  '],75514150.0,36.0,0.0,2013:07:07 10:53:51,2013:07:07 10:54:56,44100.0,64.6333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2013:07:07 10:53:51,2013:07:07 10:54:56,1.0,64.6333333333333,0.0,0.0,1280.0,720.0,1280 720,1280 720,1280 720,64.0,32768 32768 32768,avc1,1280.0,720.0,72.0,72.0,H.264,24.0,30.0,,,1 0 0 0 1 0 0 0 1,0.0,2013:07:07 10:53:51,2013:07:07 10:54:56,44100.0,64.6907936507937,und,0.0,dhlr,appl,Core Media Data Handler,mp4a,16.0,44100.0,101.0,2.0,mp4a,mdta,1280 720,0.9216,9346775.0,0.0,"(Binary data 30651 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
